platformLink,uni,title,degType,campus,duration,tuition,about,uniRank,languages,ects,city,country,toefl,ielts,gmat,gre,origLink,applyBy,startDate,disciplines,tuitiontype
https://www.mastersportal.com/studies/276625/,GISMA Business School,Global Accounting ,M.Sc.,On Campus,1 year,"15,000",The MSc Global Accounting course from GISMA Business School is designed for those who want to develop their understanding of accounting in a global context. ,.,English,On Campus,Berlin,Germany,.,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.international-gisma.com%2Fprogrammes%2Fgisma-business-school-the-university-of-law%2Fmsc-global-accounting%2F%3Futm_source%3Dstudyportals%26utm_medium%3Dlisting276625%26utm_campaign%3DGISMA%26utm_term%3D276625&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyNzY2MjUiLCJkIjoiR2xvYmFsIEFjY291bnRpbmciLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiM2QwYzgxOGUtNDI1Yy00ZjQ0LWFmZTctMTUwY2YwM2E1M2YwIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMjEzMTUxNCIsImQiOiJodHRwczovL3d3dy5pbnRlcm5hdGlvbmFsLWdpc21hLmNvbS9wcm9ncmFtbWVzL2dpc21hLWJ1c2luZXNzLXNjaG9vbC10aGUtdW5pdmVyc2l0eS1vZi1sYXcvbXNjLWdsb2JhbC1hY2NvdW50aW5nLz91dG1fc291cmNlPXN0dWR5cG9ydGFscyZ1dG1fbWVkaXVtPWxpc3RpbmcyNzY2MjUmdXRtX2NhbXBhaWduPUdJU01BJnV0bV90ZXJtPTI3NjYyNSIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJzcCJ9fV19&taps=null&duid=5e7d4b4c-7d44-4f3d-b0af-9f84bcf30cc8&sid=ec4a2467-99b4-480c-8dc7-d55c1e8cc3d3,.,01/04/2021,"Economics, Finance, Accounting","[""year""]"
https://www.mastersportal.com/studies/82041/,Xi'an Jiaotong-Liverpool University,Economics and Finance ,M.Sc.,On Campus,1½ years,"9,681",The MSc Economics and Finance programme at Xi'an Jiaotong-Liverpool University combines a solid foundation in economic theory and applied econometrics with the study of finance.,601st ,English,120 alternative credits,Suzhou,China,     90      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.xjtlu.edu.cn%2Fen%2Fstudy%2Fmasters%2Fmsc-economics-and-finance%3Futm_source%3DStudyPortals%26utm_medium%3DProgramme%26utm_campaign%3Dstudent%2Brecruitment%26utm_term%3DMScEcofinan&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiI4MjA0MSIsImQiOiJFY29ub21pY3MgYW5kIEZpbmFuY2UiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiM2QwYzgxOGUtNDI1Yy00ZjQ0LWFmZTctMTUwY2YwM2E1M2YwIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTk2MDgwNCIsImQiOiJodHRwczovL3d3dy54anRsdS5lZHUuY24vZW4vc3R1ZHkvbWFzdGVycy9tc2MtZWNvbm9taWNzLWFuZC1maW5hbmNlP3V0bV9zb3VyY2U9U3R1ZHlQb3J0YWxzJnV0bV9tZWRpdW09UHJvZ3JhbW1lJnV0bV9jYW1wYWlnbj1zdHVkZW50K3JlY3J1aXRtZW50JnV0bV90ZXJtPU1TY0Vjb2ZpbmFuIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=5e7d4b4c-7d44-4f3d-b0af-9f84bcf30cc8&sid=ec4a2467-99b4-480c-8dc7-d55c1e8cc3d3,15/07/2021,02/09/2021,"Economics, Finance","[""year ""]"
https://www.mastersportal.com/studies/40790/,Collegio Carlo Alberto,Economics ,Master,On Campus,1 year,"8,000",The Master in Economics offered at Collegio Carlo Alberto aims to endow its students with advanced training in modern economic theory and methods. The courses are taught in English by our faculty recruited from top schools on the international academic job market.,.,English,On Campus,Turin,Italy,.,.,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.carloalberto.org%2Feducation%2Fmaster-economics%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiI0MDc5MCIsImQiOiJFY29ub21pY3MiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiM2QwYzgxOGUtNDI1Yy00ZjQ0LWFmZTctMTUwY2YwM2E1M2YwIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTkyNTU1MSIsImQiOiJodHRwczovL3d3dy5jYXJsb2FsYmVydG8ub3JnL2VkdWNhdGlvbi9tYXN0ZXItZWNvbm9taWNzLyIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJzcCJ9fV19&taps=null&duid=5e7d4b4c-7d44-4f3d-b0af-9f84bcf30cc8&sid=ec4a2467-99b4-480c-8dc7-d55c1e8cc3d3,18/12/2021,01/09/2022,"Economics, Business Administration","[""year""]"
https://www.mastersportal.com/studies/62842/,CEMFI,Economics and Finance ,Master,On Campus,2 years,"6,600","Taught by internationally-recognized scholars, the Economics and Finance programme offered at CEMFI equips students with a solid foundation in Economics, state of the art quantitative tools, and frontier knowledge in the chosen fields of specialization.",.,English,120 ECTS,Madrid,Spain,     100      ,     7      ,.,   Required   ,https://sl.prtl.co/track/click/?target=http%3A%2F%2Fwww.cemfi.es%2Fstudies%2Fmaster%2Findex.asp&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiI2Mjg0MiIsImQiOiJFY29ub21pY3MgYW5kIEZpbmFuY2UiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiM2QwYzgxOGUtNDI1Yy00ZjQ0LWFmZTctMTUwY2YwM2E1M2YwIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTk5MzE1MSIsImQiOiJodHRwOi8vd3d3LmNlbWZpLmVzL3N0dWRpZXMvbWFzdGVyL2luZGV4LmFzcCIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJzcCJ9fV19&taps=null&duid=5e7d4b4c-7d44-4f3d-b0af-9f84bcf30cc8&sid=ec4a2467-99b4-480c-8dc7-d55c1e8cc3d3,31/05/2021,29/09/2021,"Economics, Business Administration, Finance","[""year""]"
https://www.mastersportal.com/studies/115564/,Radboud University,Economics - Financial Economics ,M.Sc.,On Campus,1 year,"2,168","The Economics - Financial Economics programme offered at the Radboud University pays special attention to global aspects of corporate finance, preparing students for an international career.",101st ,English,60 ECTS,Nijmegen,Netherlands,     90      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.ru.nl%2Fenglish%2Feducation%2Fmasters%2Ffinancial-economics%2F%3Futm_source%3Dmastersportal.eu%26utm_medium%3Dprofielpagina%26utm_term%3Dfinancial-economics%26utm_campaign%3Dmastersportal-portal&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxMTU1NjQiLCJkIjoiRWNvbm9taWNzIC0gRmluYW5jaWFsIEVjb25vbWljcyIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC44LjEyMSIsInMiOiIzZDBjODE4ZS00MjVjLTRmNDQtYWZlNy0xNTBjZjAzYTUzZjAiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIxOTk1MjE4IiwiZCI6Imh0dHBzOi8vd3d3LnJ1Lm5sL2VuZ2xpc2gvZWR1Y2F0aW9uL21hc3RlcnMvZmluYW5jaWFsLWVjb25vbWljcy8%2FdXRtX3NvdXJjZT1tYXN0ZXJzcG9ydGFsLmV1JnV0bV9tZWRpdW09cHJvZmllbHBhZ2luYSZ1dG1fdGVybT1maW5hbmNpYWwtZWNvbm9taWNzJnV0bV9jYW1wYWlnbj1tYXN0ZXJzcG9ydGFsLXBvcnRhbCIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=5e7d4b4c-7d44-4f3d-b0af-9f84bcf30cc8&sid=ec4a2467-99b4-480c-8dc7-d55c1e8cc3d3,01/07/2021,01/09/2021,"Economics, Business Administration, Finance","[""year""]"
https://www.mastersportal.com/studies/16331/,Tor Vergata University of Rome,European Economy and Business Law ,M.Sc.,On Campus,2 years,.,"The Master of Science in European Economy and Business Law (EEBL) at Tor Vergata University of Rome is a two-year interdisciplinary program combining economics with political science, management, law and statistics.",401st ,English,120 ECTS,Roma,Italy,.,.,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Feconomia.uniroma2.it%2Fmaster-science%2Feebl&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxNjMzMSIsImQiOiJFdXJvcGVhbiBFY29ub215IGFuZCBCdXNpbmVzcyBMYXciLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiM2QwYzgxOGUtNDI1Yy00ZjQ0LWFmZTctMTUwY2YwM2E1M2YwIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTk1OTg3NiIsImQiOiJodHRwczovL2Vjb25vbWlhLnVuaXJvbWEyLml0L21hc3Rlci1zY2llbmNlL2VlYmwiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0Ijoic3AifX1dfQ%3D%3D&taps=null&duid=5e7d4b4c-7d44-4f3d-b0af-9f84bcf30cc8&sid=ec4a2467-99b4-480c-8dc7-d55c1e8cc3d3,28/08/2021,21/09/2021,"Economics, Business Law, Political Science",.
https://www.mastersportal.com/studies/208206/,Maastricht University,Economics and Strategy in Emerging Markets ,M.Sc.,On Campus,1 year,"2,143","Are you fascinated by how emerging markets, such as those of the BRIC countries, work? Do you want the extra challenge of conducting business across borders and in a multi-cultural environment? Do you look forward to operating in rapidly changing economies? If so, the master’s programme in Economics and Strategy in Emerging Markets from Maastricht University could be right for you.",121st ,English,On Campus,Maastricht,Netherlands,.,     6.5      ,     550      ,     4  (analytical)      ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.maastrichtuniversity.nl%2Feducation%2Fmaster%2Fmaster-economics-and-strategy-emerging-markets%3Futm_source%3DStudyportals%26utm_medium%3Dcpc%26utm_campaign%3Daugdec2019&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyMDgyMDYiLCJkIjoiRWNvbm9taWNzIGFuZCBTdHJhdGVneSBpbiBFbWVyZ2luZyBNYXJrZXRzIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjguMTIxIiwicyI6IjNkMGM4MThlLTQyNWMtNGY0NC1hZmU3LTE1MGNmMDNhNTNmMCIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIwNTM1NjUiLCJkIjoiaHR0cHM6Ly93d3cubWFhc3RyaWNodHVuaXZlcnNpdHkubmwvZWR1Y2F0aW9uL21hc3Rlci9tYXN0ZXItZWNvbm9taWNzLWFuZC1zdHJhdGVneS1lbWVyZ2luZy1tYXJrZXRzP3V0bV9zb3VyY2U9U3R1ZHlwb3J0YWxzJnV0bV9tZWRpdW09Y3BjJnV0bV9jYW1wYWlnbj1hdWdkZWMyMDE5IiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=5e7d4b4c-7d44-4f3d-b0af-9f84bcf30cc8&sid=ec4a2467-99b4-480c-8dc7-d55c1e8cc3d3,01/06/2021,01/09/2021,"Economics, International Development, Strategic Management","[""year""]"
https://www.mastersportal.com/studies/16693/,Radboud University,Economics ,M.Sc.,On Campus,1 year,"2,168","Economists also examine consumers’, businesses’ and governmental financial behaviour and decision-making. Within the Master's in Economics programme at Radboud University, you have a choice between seven Master's specialisations.",101st ,English,60 ECTS,Nijmegen,Netherlands,     90      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.ru.nl%2Fmasters%2Feconomics%3Futm_source%3Dmastersportal.eu%26utm_medium%3Dprofielpagina%26utm_term%3Deconomics%26utm_campaign%3Dmastersportal-portal&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxNjY5MyIsImQiOiJFY29ub21pY3MiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiM2QwYzgxOGUtNDI1Yy00ZjQ0LWFmZTctMTUwY2YwM2E1M2YwIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTk5NTE4OCIsImQiOiJodHRwczovL3d3dy5ydS5ubC9tYXN0ZXJzL2Vjb25vbWljcz91dG1fc291cmNlPW1hc3RlcnNwb3J0YWwuZXUmdXRtX21lZGl1bT1wcm9maWVscGFnaW5hJnV0bV90ZXJtPWVjb25vbWljcyZ1dG1fY2FtcGFpZ249bWFzdGVyc3BvcnRhbC1wb3J0YWwiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=5e7d4b4c-7d44-4f3d-b0af-9f84bcf30cc8&sid=ec4a2467-99b4-480c-8dc7-d55c1e8cc3d3,01/07/2021,01/09/2021,"Economics, Finance, Financial Mathematics","[""year""]"
https://www.mastersportal.com/studies/127960/,American University Washington DC,Accounting ,M.Sc.,On Campus,1 year,"1,489","Our Master of Science in Accounting (MSA) program prepares students for rewarding careers in all facets of the field, from nonprofit to forensic accounting.",401st ,English,30 alternative credits,"Washington, D. C.",.,     100      ,     7      ,   Required   ,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fkogod.biz%2F316zT06&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxMjc5NjAiLCJkIjoiQWNjb3VudGluZyIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC44LjEyMSIsInMiOiIzZDBjODE4ZS00MjVjLTRmNDQtYWZlNy0xNTBjZjAzYTUzZjAiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIxOTIwODI1IiwiZCI6Imh0dHBzOi8va29nb2QuYml6LzMxNnpUMDYiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0Ijoic3AifX1dfQ%3D%3D&taps=null&duid=5e7d4b4c-7d44-4f3d-b0af-9f84bcf30cc8&sid=ec4a2467-99b4-480c-8dc7-d55c1e8cc3d3,01/07/2021,24/08/2021,"Economics, Accounting, Forensic Accounting","[""credit ""]"
https://www.mastersportal.com/studies/27416/,ISCTE Business School | University Institute of Lisbon,Economics ,M.Sc.,On Campus,2 years,"2,250","The MSc in Economics is a full-time, two-year Program, fully taught in English. It is designed for students who wish to obtain a rigorous, in-depth education in economic theory and policy, to prepare a successful career in research or as professional economists working on banking, government institutions, and international organizations or as economic advisors and financial consultants.",.,English,120 ECTS,Lisbon,Portugal,.,.,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fibs.iscte-iul.pt%2Fcourse%2F51%2Fmaster-msc-in-economics%3Futm_source%3DPortals%26utm_medium%3DCPC%26utm_campaign%3DStudyportals2020&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyNzQxNiIsImQiOiJFY29ub21pY3MiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiM2QwYzgxOGUtNDI1Yy00ZjQ0LWFmZTctMTUwY2YwM2E1M2YwIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTk2NzgzNCIsImQiOiJodHRwczovL2licy5pc2N0ZS1pdWwucHQvY291cnNlLzUxL21hc3Rlci1tc2MtaW4tZWNvbm9taWNzP3V0bV9zb3VyY2U9UG9ydGFscyZ1dG1fbWVkaXVtPUNQQyZ1dG1fY2FtcGFpZ249U3R1ZHlwb3J0YWxzMjAyMCIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=5e7d4b4c-7d44-4f3d-b0af-9f84bcf30cc8&sid=ec4a2467-99b4-480c-8dc7-d55c1e8cc3d3,15/02/2021,14/09/2021,"Economics, Econometrics","[""year""]"
https://www.mastersportal.com/studies/268641/,University of Bath Online,Applied Economics (Banking and Financial Markets) online ,M.Sc.,Online,2½ years,.,"Study a practical course focused on real-world topics like the influence of political uncertainty, financial trends and recruitment demands informing meaningful decision making.",.,English,Online,Clacton-on-Sea,.,.,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Flanding.online.bath.ac.uk%2Fmsaebf%3Futm_source%3DI-%2BStudyPortals%26utm_medium%3DPPI%26utm_campaign%3DListing_AE&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyNjg2NDEiLCJkIjoiQXBwbGllZCBFY29ub21pY3MgKEJhbmtpbmcgYW5kIEZpbmFuY2lhbCBNYXJrZXRzKSBvbmxpbmUiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiZmFiYmVmYWUtNDFjNS00MjljLWFiMWItZGY5ZDljZGE3MTk4IiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMjEyMjQwMCIsImQiOiJodHRwczovL2xhbmRpbmcub25saW5lLmJhdGguYWMudWsvbXNhZWJmP3V0bV9zb3VyY2U9SS0rU3R1ZHlQb3J0YWxzJnV0bV9tZWRpdW09UFBJJnV0bV9jYW1wYWlnbj1MaXN0aW5nX0FFIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InNwIn19XX0%3D&taps=null&duid=ab79064d-26ae-4126-8b29-45c97c03b169&sid=9cff5950-8800-465b-9e2b-c9f19898aecc,.,04/05/2021,"Economics, Finance, Financial Mathematics",.
https://www.mastersportal.com/studies/230898/,Centre international de formation européenne - CIFE,Joint Master in Global Economic Governance and Public Affairs ,Master,On Campus,10 months,.,"The Joint Master in Global Economic Governance & Public Affairs is an itinerant programme taking place in Rome, Berlin and Nice. Students from worldwide learn how, today more than ever, Governance is a game changer in the global economy. The Master focuses on how to assess, manage and enhance private and public institutions’ governance with a wide range of economic and digital intelligence tools.",.,English,60 ECTS,Berlin,Germany,.,.,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.study-at-cife.com%2Fprogrammes%2Fjoint-master-in-global-economic-governance-and-public-affairs%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyMzA4OTgiLCJkIjoiSm9pbnQgTWFzdGVyIGluIEdsb2JhbCBFY29ub21pYyBHb3Zlcm5hbmNlIGFuZCBQdWJsaWMgQWZmYWlycyIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC44LjEyMSIsInMiOiJmYWJiZWZhZS00MWM1LTQyOWMtYWIxYi1kZjlkOWNkYTcxOTgiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIyMDgwMTExIiwiZCI6Imh0dHBzOi8vd3d3LnN0dWR5LWF0LWNpZmUuY29tL3Byb2dyYW1tZXMvam9pbnQtbWFzdGVyLWluLWdsb2JhbC1lY29ub21pYy1nb3Zlcm5hbmNlLWFuZC1wdWJsaWMtYWZmYWlycy8iLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=ab79064d-26ae-4126-8b29-45c97c03b169&sid=9cff5950-8800-465b-9e2b-c9f19898aecc,15/03/2021,11/10/2021,"Economics, Public Administration, Public Policy",.
https://www.mastersportal.com/studies/12758/,Vlerick Business School,General Management ,M.Sc.,Blended,10 months,"16,100","Gain insights into all core management domains with this highly flexible management programme. You’ll get a solid foundation in all management disciplines and have the opportunity to tailor your curriculum through a wide range of electives. You'll receive the necessary knowledge, hands-on experience and a skillset to prepare you for leadership in the fast-moving business world. ",.,English,60 ECTS,Gent,Belgium,     100      ,     6.5      ,     600      ,     157  (verbal)     158  (quantitative)      ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.vlerick.com%2Fen%2Fprogrammes%2Fmaster-programmes%2FMasters-in-General-Management&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxMjc1OCIsImQiOiJHZW5lcmFsIE1hbmFnZW1lbnQiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiZmFiYmVmYWUtNDFjNS00MjljLWFiMWItZGY5ZDljZGE3MTk4IiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTk3MjY5MCIsImQiOiJodHRwczovL3d3dy52bGVyaWNrLmNvbS9lbi9wcm9ncmFtbWVzL21hc3Rlci1wcm9ncmFtbWVzL01hc3RlcnMtaW4tR2VuZXJhbC1NYW5hZ2VtZW50IiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=ab79064d-26ae-4126-8b29-45c97c03b169&sid=9cff5950-8800-465b-9e2b-c9f19898aecc,07/08/2021,01/09/2021,"Economics, Entrepreneurship, Management, Organisation & Leadership","[""year""]"
https://www.mastersportal.com/studies/293770/,Franklin University Switzerland,Political Economy of Money and Development ,M.A.,On Campus,1 year,"15,027","Do you want to develop a critical understanding of issues arising from the attempts to “rethink” economics in the aftermath of the global crisis, and frame new problems in a changing world? This Master's program in Political Economy of Money and Development from Franklin University Switzerland will give you the tools you need.",.,English,On Campus,Lugano,Switzerland,     90      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.fus.edu%2Fma-political-economy%3Futm_source%3DStudyPortals%26utm_medium%3DBanner%26utm_campaign%3DMAPoliticalEconomy_StudyPortals_Banner_AY1920&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyOTM3NzAiLCJkIjoiUG9saXRpY2FsIEVjb25vbXkgb2YgTW9uZXkgYW5kIERldmVsb3BtZW50IiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjguMTIxIiwicyI6ImZhYmJlZmFlLTQxYzUtNDI5Yy1hYjFiLWRmOWQ5Y2RhNzE5OCIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxNDk0NjYiLCJkIjoiaHR0cHM6Ly93d3cuZnVzLmVkdS9tYS1wb2xpdGljYWwtZWNvbm9teT91dG1fc291cmNlPVN0dWR5UG9ydGFscyZ1dG1fbWVkaXVtPUJhbm5lciZ1dG1fY2FtcGFpZ249TUFQb2xpdGljYWxFY29ub215X1N0dWR5UG9ydGFsc19CYW5uZXJfQVkxOTIwIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=ab79064d-26ae-4126-8b29-45c97c03b169&sid=9cff5950-8800-465b-9e2b-c9f19898aecc,01/06/2021,24/08/2021,"Economics, International Development, Public Policy","[""year""]"
https://www.mastersportal.com/studies/154196/,University of Helsinki,"Agricultural, Environmental and Resource Economics ",M.Sc.,On Campus,2 years,Free,"By studying in the Master’s Programme in Agricultural, Environmental and Resource Economics from University of Helsinki, you qualify as an expert with a set of skills needed to address tomorrow’s questions already today. Which question will you solve?",74th ,"English, Finnish, Swedish",120 ECTS,Helsinki,Finland,     92      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.helsinki.fi%2Fen%2Fadmissions%2Fdegree-programmes%2Fagricultural-environmental-and-resource-economics-masters-programme&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxNTQxOTYiLCJkIjoiQWdyaWN1bHR1cmFsLCBFbnZpcm9ubWVudGFsIGFuZCBSZXNvdXJjZSBFY29ub21pY3MiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiZmFiYmVmYWUtNDFjNS00MjljLWFiMWItZGY5ZDljZGE3MTk4IiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTk4NTQ0MSIsImQiOiJodHRwczovL3d3dy5oZWxzaW5raS5maS9lbi9hZG1pc3Npb25zL2RlZ3JlZS1wcm9ncmFtbWVzL2FncmljdWx0dXJhbC1lbnZpcm9ubWVudGFsLWFuZC1yZXNvdXJjZS1lY29ub21pY3MtbWFzdGVycy1wcm9ncmFtbWUiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0Ijoic3AifX1dfQ%3D%3D&taps=null&duid=ab79064d-26ae-4126-8b29-45c97c03b169&sid=9cff5950-8800-465b-9e2b-c9f19898aecc,15/01/2022,06/09/2022,"Economics, Agriculture, Environmental Sciences",.
