platformLink,uni,title,degType,campus,duration,tuition,about,uniRank,languages,ects,city,country,toefl,ielts,gmat,gre,origLink,applyBy,startDate,disciplines,tuitiontype
https://www.mastersportal.com/studies/277884/,INTO Manchester,Pre-Master's - Data Analytics,Pre-Master,Blended,½ year,.,The Pre-Master's - Data Analytics program at INTO Manchester is an intermediary step towards studying a Master’s degree at this university.,.,English,Blended,Manchester,.,.,     5.5      ,.,.,.,.,28/09/2021,"Statistics, Computer Sciences, Data Science & Big Data",.
https://www.mastersportal.com/studies/235954/,BAU,Guidance and Counseling,Master,On Campus,2 years,.,"The Guidance and Counseling programme at BAU includes descriptive statistics, basic probability, probability distributions, sampling and estimation, testing statistical hypotheses, regression and time series forecasting.",1001st ,English,120 ECTS,Istanbul,Turkey,     60      ,.,.,.,.,.,23/09/2021,"Psychology, Statistics, Counselling",.
https://www.mastersportal.com/studies/100748/,University of Texas El Paso,Statistics,M.Sc.,On Campus,1 year,"12,223",The Master of Science in Statistics degree with a major in Mathematics at University of Texas El Paso is available in both a thesis (recommended) and a non-thesis option.,601st ,English,30 alternative credits,El Paso,.,     79      ,     6.5      ,.,.,.,01/03/2021,24/08/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/227122/,The University of New Mexico,Statistics,M.Sc.,On Campus,1 year,844,"The Statistics program at The University of New Mexico offers both the M.A. and Ph.D. degree. The coursework for both degree programs integrates statistical theory, applications and computing.",251st ,English,30 alternative credits,Albuquerque,.,     79      ,     6.5      ,.,.,.,15/02/2021,17/08/2021,Statistics,"[""credit ""]"
https://www.mastersportal.com/studies/290298/,New York University,Biostatistics,M.Sc.,On Campus,2 years,"17,736","The Master of Science in Biostatistics program from New York University will train students in biostatistical methods for study design, data analysis, and statistical reporting for scientific and lay audiences. ",26th ,English,46 alternative credits,New York City,.,     100      ,     7      ,.,   Required   ,.,01/02/2021,02/09/2021,Statistics,"[""year ""]"
https://www.mastersportal.com/studies/290576/,University of Toronto,Statistics,M.Sc.,On Campus,3 years,"4,006","The Statistics program of University of Toronto involves the study of random phenomena and encompasses a broad range of scientific, industrial, and social processes.",18th ,English,90 alternative credits,Toronto,Canada,     93      ,     7      ,.,.,.,22/01/2022,03/09/2022,Statistics,"[""year ""]"
https://www.mastersportal.com/studies/256761/,Binghamton University,Statistics,M.A.,On Campus,1 year,"18,978",The Binghamton University Department of Mathematical Sciences offers a professionally oriented Master’s of Arts degree program in Statistics.,501st ,English,42 alternative credits,Binghamton,.,     80      ,     6.5      ,.,.,.,15/04/2021,24/08/2021,Statistics,"[""year ""]"
https://www.mastersportal.com/studies/101256/,Georgia Institute of Technology,Statistics,M.Sc.,On Campus,2 years,481,The School of Mathematics offers the degree of Master of Science in Statistics (MS STAT) in cooperation with the School of Industrial and Systems Engineering at Georgia Institute of Technology (Georgia Tech).,38th ,English,60 alternative credits,Atlanta,.,     90      ,.,.,   Required   ,.,.,17/08/2021,Statistics,"[""credit ""]"
https://www.mastersportal.com/studies/128267/,The City University of New York,Epidemiology & Biostatistics,Master,On Campus,1 year,702,MPH in Epidemiology & Biostatistics at The City University of New York prepares students to design and conduct population health studies and apply research findings to improve the health of urban populations. ,651st ,English,30 alternative credits,New York City,.,     80      ,     6.5      ,.,.,.,01/03/2021,27/08/2021,"Public Health, Statistics","[""credit ""]"
https://www.mastersportal.com/studies/3327/,Trinity College Dublin,Statistics (P.Grad.Cert.),Postgraduate Certificate,On Campus,1 year,"3,826",The course provides a broad introduction to the statistical ideas and methods relevant to data gathering and analysis in a wide variety of research areas as well as business and administration. ,101st ,English,60 ECTS,Dublin,Ireland,     88      ,     6.5      ,.,.,.,31/07/2021,19/09/2021,Statistics,"[""year""]"
https://www.mastersportal.com/studies/280384/,University Teknologi Mara,Statistics (Research),M.Sc.,On Campus,1 year,600,The Master of Statistics (Research) programme offered at the Universiti Teknologi Mara provides support and guidance that will help highly motivated individuals extend and deepen their research interests through a process of focused academic enquiry to a mastery level.  ,651st ,English,On Campus,Kuala Lumpur,Malaysia,.,     6      ,.,.,.,.,01/03/2021,Statistics,"[""year ""]"
https://www.mastersportal.com/studies/66461/,University of Central Florida,Statistical Computing,M.Sc.,On Campus,2 years,"35,334","The Statistical Computing program of University of Central Florida provides a sound foundation in statistical theory, statistical methods, numerical methods in statistical computing, and the application of computer methodology to statistical analyses.",301st ,English,60 alternative credits,Orlando,.,     80      ,     6.5      ,   Required   ,   Required   ,.,15/01/2022,23/08/2022,Statistics,"[""year ""]"
https://www.mastersportal.com/studies/253729/,University of Victoria,Mathematics and Statistics,M.Sc.,On Campus,2 years,"3,343","The Mathematics and Statistics program of University of Victoria, British Columbia is one of the Master programs offered by the Department of Mathematics and Statistics.",301st ,English,60 alternative credits,Victoria,Canada,     90      ,     6.5      ,.,   Required   ,.,01/02/2021,01/09/2021,"Mathematics, Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/126429/,Ohio University,Mathematics,M.Sc.,On Campus,2 years,"10,638",A principal feature of the master's program in Mathematics at Ohio University is the possibility of designing a study plan to meet a student's individual needs and interests. ,601st ,English,40 alternative credits,Athens,.,     80      ,     6.5      ,.,.,.,01/02/2021,24/08/2021,"Mathematics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/263088/,University College Dublin,Statistics,M.A.,On Campus,"1 year, 4 months","10,610","Currently, students without sufficient statistical background knowledge can attain masters level proficiency by first completing the Higher Diploma in Statistics followed by the MSc in Statistics, which takes two years. The MA in Statistics provides an alternative pathway in 16 months and there is no comparable programme in Ireland or the UK.",177th ,English,120 alternative credits,Dublin,Ireland,     90      ,     6.5      ,.,.,.,.,07/09/2021,"Statistics, Actuarial Science","[""year""]"
https://www.mastersportal.com/studies/275851/,University of Cambridge,Mathematical Statistics,Master,On Campus,9 months,"12,005","This MASt in Mathematical Statistics at the University of Cambridge, commonly referred to as Part III, is a nine month taught master's course in mathematics. It is an excellent preparation for mathematical research and it is also a valuable course in mathematics and in its applications for those who want further training before taking posts in industry, teaching, or research establishments.",3rd ,English,On Campus,Cambridge,.,     100      ,     7      ,.,.,.,14/03/2021,01/10/2021,"Mathematics, Statistics, Actuarial Science","[""year""]"
https://www.mastersportal.com/studies/95432/,Saint Louis University,Nutrition and Dietetics,M.Sc.,On Campus,2 years,978,"Nutrition and Dietetics from Saint Louis University prepares students to be competent, compassionate dietetic professionals. ",401st ,English,34 alternative credits,Saint Louis,.,     80      ,     6.5      ,.,     150  (verbal)     150  (quantitative)     4  (analytical)      ,.,01/05/2021,17/08/2021,"Nutrition & Dietetics, Statistics, Food Sciences","[""credit ""]"
https://www.mastersportal.com/studies/42577/,University of Göttingen,Applied Statistics,M.Sc.,On Campus,2 years,Free,"Applied statistics is a key tool to help us navigate the information society, enabling us to effectively collect, integrate, and analyze data. The Master of Science in Applied Statistics is offered by University of Göttingen. ",101st ,"Partially taught in English, Partially taught in German",120 ECTS,Göttingen,Germany,     79      ,     6.5      ,.,.,.,15/05/2021,19/10/2021,"Applied Mathematics, Statistics",.
https://www.mastersportal.com/studies/118845/,East Tennessee State University,Public Health,Master,Online,1 year,"1,185",We offer a master degree in Public Health at the East Tennessee State University. ,.,English,30 alternative credits,Johnson City,.,     79      ,     6.5      ,   Required   ,.,.,01/06/2021,24/08/2021,"Public Health, Statistics","[""credit ""]"
https://www.mastersportal.com/studies/72424/,Stanford University,Statistics,M.Sc.,On Campus,1 year,"18,682",The MS in Statistics at Stanford University is a popular degree as either a terminal degree or together with a doctorate in another field. Visit the Admissions pages for instructions on applying to add this degree.,2nd ,English,On Campus,Stanford,.,     100      ,.,.,   Required   ,.,03/12/2021,21/09/2022,"Applied Mathematics, Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/64049/,University of British Columbia,Statistics,M.Sc.,On Campus,"1 year, 8 months","3,287",The Statistics programs at University of British Columbia offers students different options for pursuing their interests and professional goals. We currently have programs at both the Masters and PhD levels. At the MSc level we offer a MSc in Statistics and a MSc in Statistics with a Biostatistics option (in collaboration with the School of Population and Public Health).,34th ,English,30 alternative credits,Vancouver,Canada,     100      ,     7.5      ,.,.,.,15/01/2022,03/09/2022,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/137021/,University of San Francisco,Organization Development,M.B.A.,On Campus,2 years,"1,253","The Full-Time MBA in Organization Development at University of San Francisco builds effective organizational leaders through contemporary theory, interdisciplinary study and development of tangible skills in organizational assessment, diagnosis, and intervention.",801st ,English,60 alternative credits,San Francisco,.,     92      ,     6.5      ,.,.,.,15/06/2021,18/08/2021,"Finance, Management, Organisation & Leadership, Statistics","[""credit ""]"
https://www.mastersportal.com/studies/186349/,Minnesota State University Mankato,Mathematics and Statistics,M.Sc.,On Campus,1 year,"4,378","The Department of Mathematics and Statistics at Minnesota State University Mankato offers four master’s programs: Mathematics MA, Mathematics and Statistics MS, Applied Statistics MS, and Mathematics Education MS. ",.,English,34 alternative credits,Mankato,.,     61      ,.,.,.,.,01/05/2021,24/08/2021,"Mathematics, Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/74600/,Columbia University,Statistics,M.A.,On Campus,1 year,"60,256",The Department of Statistics at Columbia University offers programs of instruction that include theoretical and applied statistics and probability.,7th ,English,30 alternative credits,Manhattan,.,     100      ,     7.5      ,.,   Required   ,.,30/04/2021,08/09/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/58709/,University of Arizona,Statistics Interdisciplinary Program,Postgraduate Certificate,On Campus,1 year,657,Employers need more advanced statistical training among their current workforce. Statistics Interdisciplinary Program degree offered by the University of Arizona will give you the skills and knowledge to expand your goals and advance your career.,101st ,English,12 alternative credits,Tucson,.,     79      ,     7      ,.,.,.,15/06/2021,23/08/2021,"Statistics, Actuarial Science","[""credit ""]"
https://www.mastersportal.com/studies/176619/,California State University East Bay,Statistics - Actuarial Science,M.Sc.,On Campus,1 year,"12,772",The Department of Statistics and Biostatistics offers graduate study leading to the Statistics - Actuarial Science program at California State University East Bay.,.,English,32 alternative credits,Hayward,.,     80      ,     6.5      ,.,.,.,01/05/2021,19/08/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/251361/,Queen's University Belfast,Data Analytics,M.Sc.,On Campus,1 year,"6,901","The Data Analytics programme at Queen's University Belfast provides a balanced route to learning through a blend of academic study and lab sessions, with a heavy focus on practical engagement with industry. ",200th ,English,180 alternative credits,Belfast,.,     80      ,     6      ,.,.,.,.,01/01/2022,"Statistics, Data Science & Big Data","[""year""]"
https://www.mastersportal.com/studies/63342/,Northern Illinois University,Applied Probability and Statistics,M.Sc.,On Campus,2 years,404,"The Master of Science in Applied Probability and Statistics at Northern Illinois University has a unique focus, with courses that prepare students for professional careers in consulting, research and academia or more advanced study. This program is designed to offer you the skills you need to become immediately hirable statisticians and applied probabilists.",671st ,English,33 alternative credits,DeKalb,.,     80      ,     6.5      ,   Required   ,   Required   ,.,01/05/2021,24/08/2021,"Statistics, Actuarial Science","[""credit ""]"
https://www.mastersportal.com/studies/92031/,York University,Mathematics and Statistics,M.A.,On Campus,1½ years,"1,851","Mathematics and Statistics program at York University are dedicated to the exploration and development of new ideas in mathematics and statistics, and to fostering an understanding, appreciation and utility of those ideas.",401st ,English,On Campus,Toronto,Canada,     79      ,     6.5      ,.,.,.,15/02/2021,04/09/2021,"Mathematics, Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/281409/,University of South Florida,Graduate Pathway in Statistics - Statistics,Pre-Master,On Campus,½ year,.,The Graduate Pathway in Statistics - Statistics program will prepare you to enter your next semester of a master’s degree program at University of South Florida. ,201st ,English,On Campus,Tampa,.,     65      ,     5.5      ,.,.,.,.,20/08/2021,"Mathematics, Statistics, Actuarial Science",.
https://www.mastersportal.com/studies/139635/,Sam Houston State University,Statistics,M.Sc.,On Campus,1 year,"16,758","The M.S. degree in Statistics at Sam Houston State University is designed to provide individuals with the academic foundation needed to pursue doctoral studies; to prepare competent statisticians who are equipped to accept responsibilities in business, industry, and public service positions;",.,English,30 alternative credits,Huntsville,.,     79      ,     6.5      ,.,.,.,01/05/2021,17/08/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/13764/,"Goldsmiths, University of London",Social Research,M.Sc.,On Campus,1 year,"9,712","The Social Research programme, offered by Goldsmiths, University of London, is an advanced degree in social scientific methodology. It is suited to those who wish to prepare for PhD research or for those who want to increase key employability skills in the areas of qualitative fieldwork, quantitative data management, and data analytics.",401st ,English,180 alternative credits,London,.,.,     6.5      ,.,.,.,.,21/09/2021,"Sociology, Statistics","[""year""]"
https://www.mastersportal.com/studies/282656/,Texas A&M University,Biostatistics,Master,Online,3 years,"14,026","Biostatistics offered by Texas A&M University is one of the best areas to engage in collaborative consulting and research. You have the opportunity to work with colleagues on important issues such as effectiveness of drugs, risk factors of disease, highly infectious diseases and many more areas.",151st ,English,36 alternative credits,College Station,.,     80      ,     6      ,.,.,.,15/07/2021,24/08/2021,Statistics,"[""year ""]"
https://www.mastersportal.com/studies/251188/,Kennesaw State University,Quality Assurance,M.Sc.,Online,1 year,"10,509",The Master of Science in Quality Assurance at the Kennesaw State University offers a unique approach to online learning.,.,English,36 alternative credits,Kennesaw,.,     80      ,     6.5      ,.,   Required   ,.,01/04/2021,11/05/2021,"Statistics, User Experience Design","[""year ""]"
https://www.mastersportal.com/studies/47112/,University of Lausanne,Public Opinion and Survey Methodology,M.A.,On Campus,1½ years,"1,090","This interdisciplinary Master’s course in Public Opinion and Survey Methodology – a joint programme between the Faculty of Social and Political Sciences at the University of Lausanne, the Faculty of Humanities and Social Sciences at the University of Lucerne and the Faculty of Science of the University of Neuchâtel – is intended to teach you how to conduct a survey.",101st ,"Partially taught in English, Partially taught in French, Partially taught in German",90 ECTS,Lausanne,Switzerland,.,.,.,.,.,30/04/2021,14/09/2021,"Statistics, Political Science","[""year""]"
https://www.mastersportal.com/studies/66553/,Colorado State University,Graduate Pathway in Applied Statistics,Pre-Master,On Campus,½ year,.,"The Graduate Pathway in Applied Statistics offered by INTO Colorado State University provides academic, language and cultural support in order to succeed at a US university.",201st ,English,2 credit hours alternative credits,Fort Collins,.,     76      ,     6      ,.,.,.,.,19/08/2021,"Mathematics, Applied Mathematics, Statistics",.
https://www.mastersportal.com/studies/152/,Linköping University,Statistics and Machine Learning,M.Sc.,On Campus,2 years,Free,"This Statistics and Machine Learning programme from Linköping University meets the challenges of learning from these complex volumes by means of models and algorithms from machine learning, data mining and other computer-intensive statistical methods. By joining us, you will increase the efficiency and productivity of the systems and make them smarter and more autonomous.",301st ,English,120 ECTS,Linköping,Sweden,     90      ,     6.5      ,.,.,.,15/01/2022,18/08/2022,"Statistics, Data Science & Big Data, Machine Learning",.
https://www.mastersportal.com/studies/298474/,University of Cumbria,Psychology - Research Methods and Statistics,M.Sc.,On Campus,1 year,"5,665","This Psychology - Research Methods and Statistics course from University of Cumbria is designed for psychology graduates who wish to pursue a career in research of professional psychology. You'll gain skills in research design and planning, statistical data analysis, disseminating research (e.g. conferences, publishing in journals) and how to pursue a successful career in the field. ",.,English,180 alternative credits,Carlisle,.,.,     6.5      ,.,.,.,.,16/09/2021,"Psychology, Statistics","[""year""]"
https://www.mastersportal.com/studies/229572/,University of Tennessee Knoxville,Statistics,M.Sc.,On Campus,1 year,"26,124",The Master of Science with a major in Statistics from University of Tennessee Knoxville provides students with the foundation in theory and practice required for the effective application of statistical techniques in their chosen fields of study. Department faculty members participate in a variety of consulting and research projects and collaborate with researchers from many academic disciplines.,201st ,English,30 alternative credits,Knoxville,.,     80      ,     6.5      ,.,.,.,01/02/2021,19/08/2021,"Mathematics, Applied Mathematics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/74546/,Columbia University,Quantitative Methods in the Social Sciences,M.A.,On Campus,1 year,"48,278","The Quantitative Methods in the Social Sciences program offered by Columbia University is an innovative, flexible, interdisciplinary course of study that focuses on quantitative research techniques and strategies.",7th ,English,30 alternative credits,Manhattan,.,     100      ,     7.5      ,.,   Required   ,.,13/02/2021,08/09/2021,"Sociology, Statistics","[""year ""]"
https://www.mastersportal.com/studies/218211/,Linköping University,Computational Social Science,M.Sc.,On Campus,2 years,Free,How do ideas spread? How do cities become segregated? The Computational Social Science programme offered by Linköping University prepares you to harness complex data and advanced computational tools to address these and other important social questions. ,301st ,English,120 ECTS,Norrköping,Sweden,     90      ,     6.5      ,.,.,.,15/01/2022,18/08/2022,"Sociology, Statistics, Computer Sciences",.
https://www.mastersportal.com/studies/253719/,Virginia Tech,Statistics,M.Sc.,On Campus,1 year,"22,686",The Statistics program of Virginia Tech specializes in training students in statistical theory balanced with extensive applications including practical experience via our collaboration and consulting program.,201st ,English,34 alternative credits,Blacksburg,.,     90      ,     6.5      ,.,     150  (verbal)     160  (quantitative)     3  (analytical)      ,.,01/04/2021,23/08/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/115527/,Florida State University,Statistics,M.Sc.,On Campus,2 years,912,The Department of Statistics at Florida State University offers two MS degrees in Statistics: an MS in Statistics and an MS in Statistics with major in Statistical Data Science.,201st ,English,36 alternative credits,Tallahassee,.,     80      ,     6.5      ,.,     155  (verbal)     146  (quantitative)      ,.,01/07/2021,24/08/2021,"Statistics, Data Science & Big Data","[""credit ""]"
https://www.mastersportal.com/studies/105051/,New Jersey Institute of Technology,Information Systems,M.Sc.,On Campus,1 year,"25,090","The Information Systems program delivered by New Jersey Institute of Technology are computer systems that support the operations, management, and decision-making in organizations. Information systems are now an integral part of the work environment of every organization and play a critical role in the running of organizations. ",501st ,English,30 alternative credits,Newark,.,     79      ,     6.5      ,.,.,.,01/05/2021,03/09/2021,"Statistics, Data Science & Big Data, Web Technologies & Cloud Computing","[""year ""]"
https://www.mastersportal.com/studies/189837/,University of Southern Queensland,Mathematics and Statistics,M.Sc.,On Campus,2 years,"17,042",Master of Science in Mathematics and Statistics from the University of Southern Queensland is ideal for graduates from any discipline who are looking to develop their mathematics/statistics knowledge and skills.,501st ,English,16 alternative credits,Toowoomba,.,     90      ,     6.5      ,.,.,.,.,22/02/2021,"Mathematics, Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/233055/,Washington State University,Graduate Pathway in Statistics,Pre-Master,On Campus,½ year,.,An INTO Washington State University Graduate Pathway in Statistics will prepare students to enter their next semester of a master’s degree program. ,301st ,English,6 - 12 alternative credits,Pullman,.,     66      ,     6      ,.,.,.,.,12/08/2021,Statistics,.
https://www.mastersportal.com/studies/279621/,Aberystwyth University,Statistics for Computational Biology,M.Sc.,On Campus,1 year,"8,767","Statistics for Computational Biology degree offered at Aberystwyth University is an area of key strategic interest for interdisciplinary research and for employers in pharmaceuticals, advanced agriculture and in public health. ",401st ,English,180 alternative credits,Aberystwyth,.,     88      ,     6      ,.,.,.,.,28/09/2021,"Biology, Statistics, Computer Sciences","[""year""]"
https://www.mastersportal.com/studies/99881/,University of Pittsburgh,Statistics,M.A.,On Campus,2 years,"32,779",The Department of Statistics is in the Kenneth P. Dietrich School of Arts and Sciences at the University of Pittsburgh.,96th ,English,30 alternative credits,Pittsburgh,.,     90      ,     7      ,.,.,.,15/01/2022,24/08/2022,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/67668/,University of Guelph,Mathematics and Statistics,M.Sc.,On Campus,1 year,"3,067",The Mathematics and Statistics program of University of Guelph offers the opportunity to make a substantive contribution to solving important scientific and societal problems in a wide variety of areas.,301st ,English,30 alternative credits,Guelph,Canada,     89      ,     6.5      ,.,.,.,14/02/2021,10/09/2021,"Mathematics, Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/130189/,University of Alaska Fairbanks,Statistics,M.Sc.,On Campus,1 year,"17,435",The M.S. in Statistics at the University of Alaska Fairbanks is administered by the Department of Mathematics and Statistics located in the Chapman Building on the University of Alaska Fairbanks (UAF) campus.,401st ,English,30 alternative credits,Fairbanks,.,     79      ,     6.5      ,   Required   ,   Required   ,.,01/03/2021,24/08/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/34569/,Newcastle University,Research Training,Postgraduate Certificate,On Campus,9 months,"2,922","This Research Training course from Newcastle University equips you with the knowledge, understanding, skills and aptitudes to undertake advanced research. This includes doctoral research in the social sciences, arts and humanities, or in either the public or private sector.",152nd ,English,120 alternative credits,Newcastle upon Tyne,.,     90      ,     6.5      ,.,.,.,.,28/09/2021,"Sociology, Statistics","[""year""]"
https://www.mastersportal.com/studies/131659/,University of Nebraska Omaha,Sociology,M.A.,On Campus,1 year,"13,452","The innovative Sociology program of the University of Nebraska Omaha provides students with advanced knowledge in sociological theory, methods, and research.",.,English,30 alternative credits,Omaha,.,     80      ,     6.5      ,.,   Required   ,.,15/04/2021,23/08/2021,"Sociology, Statistics","[""year ""]"
https://www.mastersportal.com/studies/256306/,Fairfield University,Data Science,M.Sc.,On Campus,1 year,698,Fairfield University's Master of Science in Data Science program teaches the real-world skills needed to succeed in this interdisciplinary field that extracts knowledge and insights from data in structured and unstructured forms. ,.,English,30 alternative credits,Fairfield,.,     80      ,     7.5      ,.,.,.,01/06/2021,01/09/2021,"Statistics, Data Science & Big Data","[""credit ""]"
https://www.mastersportal.com/studies/30867/,Lund University,Mathematical Statistics,M.Sc.,On Campus,2 years,Free,The Master´s programme in Mathematical Statistics from Lund University provides a broad spectrum of tools and methods for handling random phenomena occurring in scientific as well as industrial contexts.,97th ,English,120 ECTS,Lund,Sweden,     90      ,     6.5      ,.,.,.,15/01/2022,30/08/2022,"Mathematics, Statistics, Actuarial Science",.
https://www.mastersportal.com/studies/134991/,Washington University in St. Louis,Biostatistics and Data Science,M.Sc.,On Campus,1½ years,"46,254",The Master of Science in Biostatistics and Data Science (MSBDS) is offered by the Division of Biostatistics in the School of Medicine at Washington University in St. Louis.,23rd ,English,42 alternative credits,Saint Louis,.,.,     6      ,.,.,.,12/06/2021,14/09/2021,"Biology, Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/113817/,George Washington University,Statistics,M.Sc.,On Campus,1 year,"1,499","The M.S. program in Statistics at George Washington University offers a combination of mathematical statistics, applied statistics and statistical computing tailored to each student.",187th ,English,30 alternative credits,"Washington, D. C.",.,     80      ,     6      ,.,.,.,01/04/2021,31/08/2021,Statistics,"[""credit ""]"
https://www.mastersportal.com/studies/209741/,University of Washington,Biostatistics,M.Sc.,On Campus,1½ years,"8,699","The Biostatistics program from University of Washington is an accelerated program that provides rigorous training and a practical, applications-driven foundation in statistics. It is designed for students who wish to enter the job market upon graduation.",16th ,English,50 alternative credits,Seattle,.,     120      ,.,.,.,.,01/07/2021,30/09/2021,"Biology, Public Health, Statistics","[""year ""]"
https://www.mastersportal.com/studies/186291/,University of Houston Clear Lake,Statistics,M.Sc.,On Campus,1 year,"16,739","Your Master of Science in Statistics at the University of Houston Clear Lake offers you a balance of statistical theory and statistical methods and applications. We will provide you with the fundamental tools and conceptual foundations in quantitative reasoning for making advances in the sciences, decisions in industries and development and implementation of government property.",.,English,30 alternative credits,Webster,.,     79      ,     6      ,.,.,.,01/06/2021,26/08/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/124454/,University at Albany,Epidemiology,M.Sc.,On Campus,1 year,"18,978",Inhibit the spread of infectious disease by studying methods of transmission and learning how to track and analyze patterns of health and sickness across diverse communities with the Epidemiology program of University at Albany.,251st ,English,37 alternative credits,Albany,.,     98      ,.,.,     160  (verbal)     148  (quantitative)     4.5  (analytical)      ,.,01/08/2021,24/08/2021,"Public Health, Statistics","[""year ""]"
https://www.mastersportal.com/studies/137870/,Trent University,Applied Modelling and Quantitative Methods,M.A.,On Campus,2 years,"5,839",Applied Modelling and Quantitative Methods at Trent University is an interdisciplinary program which provides for study towards an M.A. degree in the application of techniques and theory of modelling in the natural sciences and social sciences.,1148th ,English,60 alternative credits,Oshawa,Canada,     93      ,     6.5      ,.,.,.,01/02/2021,10/09/2021,"Economics, Mathematics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/117588/,University of North Carolina Chapel Hill,Statistics,M.Sc.,On Campus,1 year,"23,232","The Statistics MS program offers students rigorous training in many areas of statistics and probability.  The program offered by University of North Carolina Chapel Hill is flexible enough to accommodate students with different technical backgrounds and subject matter interests, and allows students to pursue a variety of coursework in theory, methodology, computation, and applications.",30th ,English,30 alternative credits,Chapel Hill,.,     90      ,     7      ,.,.,.,15/12/2021,09/08/2022,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/73824/,The Ohio State University,Statistics,Master,On Campus,2 years,"29,583","The department aims to contribute to virtually all areas of statistical science, including the development of novel statistical theory and methodology. The Statistics program is offered by The Ohio State University.",80th ,English,30 alternative credits,Columbus,.,     100      ,     7      ,.,.,.,15/04/2021,24/08/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/226047/,McGill University,Mathematics and Statistics,M.A.,On Campus,2 years,"1,691","The Department of Mathematics and Statistics at McGill University offers programs that can be focused on applied mathematics, pure mathematics, and statistics leading to master’s degrees (M.A. or M.Sc.), with program options in Bioinformatics and in Computational Science and Engineering (CSE).",31st ,English,45 alternative credits,Québec,Canada,     86      ,     6.5      ,.,.,.,.,04/01/2022,"Mathematics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/285236/,University of Colorado Denver,Biostatistics,M.Sc.,On Campus,2 years,"1,111",At the Colorado School of Public Health you can train in the high-demand field of biostatistics on the region's premier health sciences campus - the University of Colorado Anschutz Medical Campus. The MSc in Biostatistics program is offered at University of Colorado Denver.,201st ,English,60 alternative credits,Denver,.,     75      ,     6.5      ,.,   Required   ,.,01/12/2021,19/01/2022,"Public Health, Statistics, Bioinformatics","[""credit ""]"
https://www.mastersportal.com/studies/276556/,Monash University,Biostatistics,Master,Online,3 years,.,"The Biostatistics program at Monash University provides you with a sound understanding of the theory and application of biostatistics relevant to professional practice. You will acquire skills and experience in complex statistical analyses, identifying and implementing appropriate statistical methodology.",55th ,English,72 alternative credits,Melbourne,.,     79      ,     6.5      ,.,.,.,15/06/2021,01/08/2021,"Biomedicine, Biotechnology, Statistics",.
https://www.mastersportal.com/studies/286033/,University College Cork,Actuarial Science,M.Sc.,On Campus,1 year,"8,000",This course at University College Cork is designed for graduates of quantitative disciplines who want to kick-start a career in Actuarial Science. ,286th ,English,90 ECTS,Cork,Ireland,     90      ,     6.5      ,.,.,.,30/06/2021,28/09/2021,"Mathematics, Statistics, Actuarial Science","[""year""]"
https://www.mastersportal.com/studies/104278/,University of Canterbury,Statistics,M.A.,On Campus,2 years,"8,182",You are increasingly becoming a data-driven society with advances in technology and the accumulation of massive data in many fields. Apply now for this Statistics programme at University of Canterbury.,270th ,English,240 alternative credits,Christchurch,New Zealand,     90      ,     6.5      ,.,.,.,.,22/02/2021,Statistics,"[""year ""]"
https://www.mastersportal.com/studies/267648/,Oregon State University,Graduate Pathway in Biostatistics,Pre-Master,On Campus,½ year,.,An INTO OSU Graduate Pathway in Biostatistics will prepare you to enter your next semester of a master?s degree program at Oregon State University.,201st ,English,15 alternative credits,Corvallis,.,     70      ,     6      ,.,.,.,.,18/09/2021,"Biology, Statistics",.
https://www.mastersportal.com/studies/280776/,University of Klagenfurt,Mathematics,Master,On Campus,2 years,Free,The Master’s degree programme in Mathematics at the University of Klagenfurt teaches students advanced and in-depth knowledge and skills in the field of (Applied) Mathematics and Statistics.,301st ,English,120 ECTS,Klagenfurt,Austria,.,.,.,.,.,30/09/2021,01/10/2021,"Mathematics, Applied Mathematics, Statistics",.
